2016-07-01 16:45:51.8381 | DEBUG | Preloaded all referenced assemblies with System.Web.Compilation.BuildManager.GetReferencedAssemblies() | 
   在 Glimpse.Core.Extensibility.TabSetupContext.GetTabStore()
   在 Glimpse.Core.Extensions.TabContextExtensions.PersistMessage[T](T message, ITabSetupContext context)
   在 Glimpse.Core.Extensions.TabContextExtensions.<>c__DisplayClass1`1.<PersistMessages>b__0(T message)
   在 Glimpse.Core.Extensibility.Subscriber`1.Execute(Object message)
   在 Glimpse.Core.Extensibility.MessageBroker.Publish[T](T message)
2016-07-08 17:35:28.2106 | ERROR | Exception calling subscriber with message of type 'Glimpse.Ado.Message.CommandExecutedMessage'. | System.ArgumentNullException--值不能为 null。
参数名: httpContext--   在 System.Web.HttpContextWrapper..ctor(HttpContext httpContext)
   在 Glimpse.AspNet.AspNetFrameworkProvider.TryGetOrCaptureLogicalContext()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_Context()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_HttpRequestStore()
   在 Glimpse.Core.Framework.GlimpseRuntime.GetTabStore(String tabName)
   在 Glimpse.Core.Framework.GlimpseRuntime.<>c__DisplayClass15.<Initialize>b__c()
   在 Glimpse.Core.Extensibility.TabSetupContext.GetTabStore()
   在 Glimpse.Core.Extensions.TabContextExtensions.PersistMessage[T](T message, ITabSetupContext context)
   在 Glimpse.Core.Extensions.TabContextExtensions.<>c__DisplayClass1`1.<PersistMessages>b__0(T message)
   在 Glimpse.Core.Extensibility.Subscriber`1.Execute(Object message)
   在 Glimpse.Core.Extensibility.MessageBroker.Publish[T](T message)
2016-07-08 17:35:28.2106 | INFO | Replaced IView of type 'System.Web.Mvc.RazorView', named '~/Views/LabelPact/Manage/PactUpload.cshtml', with proxy implementation. | 
2016-07-08 17:35:28.2418 | ERROR | Exception calling subscriber with message of type 'Glimpse.Ado.Message.CommandRowCountMessage'. | System.ArgumentNullException--值不能为 null。
参数名: httpContext--   在 System.Web.HttpContextWrapper..ctor(HttpContext httpContext)
   在 Glimpse.AspNet.AspNetFrameworkProvider.TryGetOrCaptureLogicalContext()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_Context()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_HttpRequestStore()
   在 Glimpse.Core.Framework.GlimpseRuntime.GetTabStore(String tabName)
   在 Glimpse.Core.Framework.GlimpseRuntime.<>c__DisplayClass12.<Initialize>b__9()
   在 Glimpse.Core.Extensibility.TabSetupContext.GetTabStore()
   在 Glimpse.Core.Extensions.TabContextExtensions.PersistMessage[T](T message, ITabSetupContext context)
   在 Glimpse.Core.Extensions.TabContextExtensions.<>c__DisplayClass1`1.<PersistMessages>b__0(T message)
   在 Glimpse.Core.Extensibility.Subscriber`1.Execute(Object message)
   在 Glimpse.Core.Extensibility.MessageBroker.Publish[T](T message)
2016-07-08 17:35:28.2574 | ERROR | Exception calling subscriber with message of type 'Glimpse.Ado.Message.CommandRowCountMessage'. | System.ArgumentNullException--值不能为 null。
参数名: httpContext--   在 System.Web.HttpContextWrapper..ctor(HttpContext httpContext)
   在 Glimpse.AspNet.AspNetFrameworkProvider.TryGetOrCaptureLogicalContext()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_Context()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_HttpRequestStore()
   在 Glimpse.Core.Framework.GlimpseRuntime.GetTabStore(String tabName)
   在 Glimpse.Core.Framework.GlimpseRuntime.<>c__DisplayClass15.<Initialize>b__c()
   在 Glimpse.Core.Extensibility.TabSetupContext.GetTabStore()
   在 Glimpse.Core.Extensions.TabContextExtensions.PersistMessage[T](T message, ITabSetupContext context)
   在 Glimpse.Core.Extensions.TabContextExtensions.<>c__DisplayClass1`1.<PersistMessages>b__0(T message)
   在 Glimpse.Core.Extensibility.Subscriber`1.Execute(Object message)
   在 Glimpse.Core.Extensibility.MessageBroker.Publish[T](T message)
2016-07-08 17:35:28.2730 | INFO | Replaced IView of type 'System.Web.Mvc.RazorView', named 'UserMessagePartial', with proxy implementation. | 
2016-07-08 17:35:28.3666 | INFO | Replaced IView of type 'System.Web.Mvc.RazorView', named 'NavigationPartial', with proxy implementation. | 
2016-07-08 17:35:36.3599 | ERROR | Exception calling subscriber with message of type 'Glimpse.Ado.Message.CommandExecutedMessage'. | System.ArgumentNullException--值不能为 null。
参数名: httpContext--   在 System.Web.HttpContextWrapper..ctor(HttpContext httpContext)
   在 Glimpse.AspNet.AspNetFrameworkProvider.TryGetOrCaptureLogicalContext()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_Context()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_HttpRequestStore()
   在 Glimpse.Core.Framework.GlimpseRuntime.GetTabStore(String tabName)
   在 Glimpse.Core.Framework.GlimpseRuntime.<>c__DisplayClass12.<Initialize>b__9()
   在 Glimpse.Core.Extensibility.TabSetupContext.GetTabStore()
   在 Glimpse.Core.Extensions.TabContextExtensions.PersistMessage[T](T message, ITabSetupContext context)
   在 Glimpse.Core.Extensions.TabContextExtensions.<>c__DisplayClass1`1.<PersistMessages>b__0(T message)
   在 Glimpse.Core.Extensibility.Subscriber`1.Execute(Object message)
   在 Glimpse.Core.Extensibility.MessageBroker.Publish[T](T message)
2016-07-08 17:35:36.3755 | ERROR | Exception calling subscriber with message of type 'Glimpse.Ado.Message.CommandExecutedMessage'. | System.ArgumentNullException--值不能为 null。
参数名: httpContext--   在 System.Web.HttpContextWrapper..ctor(HttpContext httpContext)
   在 Glimpse.AspNet.AspNetFrameworkProvider.TryGetOrCaptureLogicalContext()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_Context()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_HttpRequestStore()
   在 Glimpse.Core.Framework.GlimpseRuntime.GetTabStore(String tabName)
   在 Glimpse.Core.Framework.GlimpseRuntime.<>c__DisplayClass15.<Initialize>b__c()
   在 Glimpse.Core.Extensibility.TabSetupContext.GetTabStore()
   在 Glimpse.Core.Extensions.TabContextExtensions.PersistMessage[T](T message, ITabSetupContext context)
   在 Glimpse.Core.Extensions.TabContextExtensions.<>c__DisplayClass1`1.<PersistMessages>b__0(T message)
   在 Glimpse.Core.Extensibility.Subscriber`1.Execute(Object message)
   在 Glimpse.Core.Extensibility.MessageBroker.Publish[T](T message)
2016-07-08 17:35:37.8263 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'QK.QAPP.SalesCenter.GlimpseSecurityPolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-08 17:35:37.8576 | DEBUG | RuntimePolicy set to 'ModifyResponseHeaders' by IRuntimePolicy of type 'Glimpse.Core.Policy.AjaxPolicy' during RuntimeEvent 'BeginRequest'. | 
2016-07-08 17:35:37.8686 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.StatusCodePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-08 17:35:37.8686 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.StatusCodePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-08 17:35:37.8686 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.StatusCodePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-08 17:35:37.8686 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.StatusCodePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-08 17:35:37.8686 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.StatusCodePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-08 17:35:37.8686 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.StatusCodePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-08 17:35:37.8686 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.StatusCodePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-08 17:35:37.8686 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.StatusCodePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-08 17:35:37.8686 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.StatusCodePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-08 17:35:37.8766 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.StatusCodePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-08 17:35:37.8766 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.StatusCodePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-08 17:35:37.8766 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.StatusCodePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-08 17:35:37.8766 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.StatusCodePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-08 17:35:37.8766 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.StatusCodePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-08 17:35:37.8766 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.StatusCodePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-08 17:35:37.8766 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.StatusCodePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-08 17:35:37.8766 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.StatusCodePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-08 17:35:37.8766 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.StatusCodePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-08 17:35:37.8766 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.StatusCodePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-08 17:35:37.8766 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.StatusCodePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-08 17:35:37.8766 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.StatusCodePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-08 17:35:37.8766 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.StatusCodePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-08 17:35:37.8766 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.StatusCodePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-08 17:35:37.8766 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.StatusCodePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-08 17:35:37.8766 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.StatusCodePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-08 17:35:37.8766 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.StatusCodePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-08 17:35:37.8766 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.StatusCodePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-08 17:35:37.8766 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.StatusCodePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-08 17:35:37.9146 | ERROR | Exception calling subscriber with message of type 'Glimpse.Ado.Message.CommandExecutedMessage'. | System.ArgumentNullException--值不能为 null。
参数名: httpContext--   在 System.Web.HttpContextWrapper..ctor(HttpContext httpContext)
   在 Glimpse.AspNet.AspNetFrameworkProvider.TryGetOrCaptureLogicalContext()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_Context()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_HttpRequestStore()
   在 Glimpse.Core.Framework.GlimpseRuntime.GetTabStore(String tabName)
   在 Glimpse.Core.Framework.GlimpseRuntime.<>c__DisplayClass12.<Initialize>b__9()
   在 Glimpse.Core.Extensibility.TabSetupContext.GetTabStore()
   在 Glimpse.Core.Extensions.TabContextExtensions.PersistMessage[T](T message, ITabSetupContext context)
   在 Glimpse.Core.Extensions.TabContextExtensions.<>c__DisplayClass1`1.<PersistMessages>b__0(T message)
   在 Glimpse.Core.Extensibility.Subscriber`1.Execute(Object message)
   在 Glimpse.Core.Extensibility.MessageBroker.Publish[T](T message)
2016-07-08 17:35:37.9146 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.StatusCodePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-08 17:35:37.9146 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.StatusCodePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-08 17:35:37.9326 | ERROR | Exception calling subscriber with message of type 'Glimpse.Ado.Message.CommandExecutedMessage'. | System.ArgumentNullException--值不能为 null。
参数名: httpContext--   在 System.Web.HttpContextWrapper..ctor(HttpContext httpContext)
   在 Glimpse.AspNet.AspNetFrameworkProvider.TryGetOrCaptureLogicalContext()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_Context()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_HttpRequestStore()
   在 Glimpse.Core.Framework.GlimpseRuntime.GetTabStore(String tabName)
   在 Glimpse.Core.Framework.GlimpseRuntime.<>c__DisplayClass15.<Initialize>b__c()
   在 Glimpse.Core.Extensibility.TabSetupContext.GetTabStore()
   在 Glimpse.Core.Extensions.TabContextExtensions.PersistMessage[T](T message, ITabSetupContext context)
   在 Glimpse.Core.Extensions.TabContextExtensions.<>c__DisplayClass1`1.<PersistMessages>b__0(T message)
   在 Glimpse.Core.Extensibility.Subscriber`1.Execute(Object message)
   在 Glimpse.Core.Extensibility.MessageBroker.Publish[T](T message)
2016-07-08 17:35:37.9646 | ERROR | Exception calling subscriber with message of type 'Glimpse.Ado.Message.CommandRowCountMessage'. | System.ArgumentNullException--值不能为 null。
参数名: httpContext--   在 System.Web.HttpContextWrapper..ctor(HttpContext httpContext)
   在 Glimpse.AspNet.AspNetFrameworkProvider.TryGetOrCaptureLogicalContext()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_Context()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_HttpRequestStore()
   在 Glimpse.Core.Framework.GlimpseRuntime.GetTabStore(String tabName)
   在 Glimpse.Core.Framework.GlimpseRuntime.<>c__DisplayClass12.<Initialize>b__9()
   在 Glimpse.Core.Extensibility.TabSetupContext.GetTabStore()
   在 Glimpse.Core.Extensions.TabContextExtensions.PersistMessage[T](T message, ITabSetupContext context)
   在 Glimpse.Core.Extensions.TabContextExtensions.<>c__DisplayClass1`1.<PersistMessages>b__0(T message)
   在 Glimpse.Core.Extensibility.Subscriber`1.Execute(Object message)
   在 Glimpse.Core.Extensibility.MessageBroker.Publish[T](T message)
2016-07-08 17:35:37.9776 | ERROR | Exception calling subscriber with message of type 'Glimpse.Ado.Message.CommandRowCountMessage'. | System.ArgumentNullException--值不能为 null。
参数名: httpContext--   在 System.Web.HttpContextWrapper..ctor(HttpContext httpContext)
   在 Glimpse.AspNet.AspNetFrameworkProvider.TryGetOrCaptureLogicalContext()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_Context()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_HttpRequestStore()
   在 Glimpse.Core.Framework.GlimpseRuntime.GetTabStore(String tabName)
   在 Glimpse.Core.Framework.GlimpseRuntime.<>c__DisplayClass15.<Initialize>b__c()
   在 Glimpse.Core.Extensibility.TabSetupContext.GetTabStore()
   在 Glimpse.Core.Extensions.TabContextExtensions.PersistMessage[T](T message, ITabSetupContext context)
   在 Glimpse.Core.Extensions.TabContextExtensions.<>c__DisplayClass1`1.<PersistMessages>b__0(T message)
   在 Glimpse.Core.Extensibility.Subscriber`1.Execute(Object message)
   在 Glimpse.Core.Extensibility.MessageBroker.Publish[T](T message)
2016-07-08 17:35:38.0156 | ERROR | Exception calling subscriber with message of type 'Glimpse.Ado.Message.CommandExecutedMessage'. | System.ArgumentNullException--值不能为 null。
参数名: httpContext--   在 System.Web.HttpContextWrapper..ctor(HttpContext httpContext)
   在 Glimpse.AspNet.AspNetFrameworkProvider.TryGetOrCaptureLogicalContext()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_Context()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_HttpRequestStore()
   在 Glimpse.Core.Framework.GlimpseRuntime.GetTabStore(String tabName)
   在 Glimpse.Core.Framework.GlimpseRuntime.<>c__DisplayClass12.<Initialize>b__9()
   在 Glimpse.Core.Extensibility.TabSetupContext.GetTabStore()
   在 Glimpse.Core.Extensions.TabContextExtensions.PersistMessage[T](T message, ITabSetupContext context)
   在 Glimpse.Core.Extensions.TabContextExtensions.<>c__DisplayClass1`1.<PersistMessages>b__0(T message)
   在 Glimpse.Core.Extensibility.Subscriber`1.Execute(Object message)
   在 Glimpse.Core.Extensibility.MessageBroker.Publish[T](T message)
2016-07-08 17:35:38.0326 | ERROR | Exception calling subscriber with message of type 'Glimpse.Ado.Message.CommandExecutedMessage'. | System.ArgumentNullException--值不能为 null。
参数名: httpContext--   在 System.Web.HttpContextWrapper..ctor(HttpContext httpContext)
   在 Glimpse.AspNet.AspNetFrameworkProvider.TryGetOrCaptureLogicalContext()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_Context()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_HttpRequestStore()
   在 Glimpse.Core.Framework.GlimpseRuntime.GetTabStore(String tabName)
   在 Glimpse.Core.Framework.GlimpseRuntime.<>c__DisplayClass15.<Initialize>b__c()
   在 Glimpse.Core.Extensibility.TabSetupContext.GetTabStore()
   在 Glimpse.Core.Extensions.TabContextExtensions.PersistMessage[T](T message, ITabSetupContext context)
   在 Glimpse.Core.Extensions.TabContextExtensions.<>c__DisplayClass1`1.<PersistMessages>b__0(T message)
   在 Glimpse.Core.Extensibility.Subscriber`1.Execute(Object message)
   在 Glimpse.Core.Extensibility.MessageBroker.Publish[T](T message)
2016-07-08 17:35:38.0626 | DEBUG | RuntimePolicy set to 'ModifyResponseHeaders' by IRuntimePolicy of type 'Glimpse.Core.Policy.AjaxPolicy' during RuntimeEvent 'BeginRequest'. | 
2016-07-08 17:35:38.0756 | DEBUG | RuntimePolicy set to 'ModifyResponseHeaders' by IRuntimePolicy of type 'Glimpse.Core.Policy.AjaxPolicy' during RuntimeEvent 'BeginRequest'. | 
2016-07-08 17:35:49.4515 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'QK.QAPP.SalesCenter.GlimpseSecurityPolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-08 17:35:49.4635 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.StatusCodePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-08 17:35:55.0437 | ERROR | Exception calling subscriber with message of type 'Glimpse.Ado.Message.CommandExecutedMessage'. | System.ArgumentNullException--值不能为 null。
参数名: httpContext--   在 System.Web.HttpContextWrapper..ctor(HttpContext httpContext)
   在 Glimpse.AspNet.AspNetFrameworkProvider.TryGetOrCaptureLogicalContext()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_Context()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_HttpRequestStore()
   在 Glimpse.Core.Framework.GlimpseRuntime.GetTabStore(String tabName)
   在 Glimpse.Core.Framework.GlimpseRuntime.<>c__DisplayClass12.<Initialize>b__9()
   在 Glimpse.Core.Extensibility.TabSetupContext.GetTabStore()
   在 Glimpse.Core.Extensions.TabContextExtensions.PersistMessage[T](T message, ITabSetupContext context)
   在 Glimpse.Core.Extensions.TabContextExtensions.<>c__DisplayClass1`1.<PersistMessages>b__0(T message)
   在 Glimpse.Core.Extensibility.Subscriber`1.Execute(Object message)
   在 Glimpse.Core.Extensibility.MessageBroker.Publish[T](T message)
2016-07-08 17:35:55.0447 | ERROR | Exception calling subscriber with message of type 'Glimpse.Ado.Message.CommandExecutedMessage'. | System.ArgumentNullException--值不能为 null。
参数名: httpContext--   在 System.Web.HttpContextWrapper..ctor(HttpContext httpContext)
   在 Glimpse.AspNet.AspNetFrameworkProvider.TryGetOrCaptureLogicalContext()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_Context()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_HttpRequestStore()
   在 Glimpse.Core.Framework.GlimpseRuntime.GetTabStore(String tabName)
   在 Glimpse.Core.Framework.GlimpseRuntime.<>c__DisplayClass15.<Initialize>b__c()
   在 Glimpse.Core.Extensibility.TabSetupContext.GetTabStore()
   在 Glimpse.Core.Extensions.TabContextExtensions.PersistMessage[T](T message, ITabSetupContext context)
   在 Glimpse.Core.Extensions.TabContextExtensions.<>c__DisplayClass1`1.<PersistMessages>b__0(T message)
   在 Glimpse.Core.Extensibility.Subscriber`1.Execute(Object message)
   在 Glimpse.Core.Extensibility.MessageBroker.Publish[T](T message)
2016-07-08 17:35:55.0747 | ERROR | Exception calling subscriber with message of type 'Glimpse.Ado.Message.CommandRowCountMessage'. | System.ArgumentNullException--值不能为 null。
参数名: httpContext--   在 System.Web.HttpContextWrapper..ctor(HttpContext httpContext)
   在 Glimpse.AspNet.AspNetFrameworkProvider.TryGetOrCaptureLogicalContext()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_Context()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_HttpRequestStore()
   在 Glimpse.Core.Framework.GlimpseRuntime.GetTabStore(String tabName)
   在 Glimpse.Core.Framework.GlimpseRuntime.<>c__DisplayClass12.<Initialize>b__9()
   在 Glimpse.Core.Extensibility.TabSetupContext.GetTabStore()
   在 Glimpse.Core.Extensions.TabContextExtensions.PersistMessage[T](T message, ITabSetupContext context)
   在 Glimpse.Core.Extensions.TabContextExtensions.<>c__DisplayClass1`1.<PersistMessages>b__0(T message)
   在 Glimpse.Core.Extensibility.Subscriber`1.Execute(Object message)
   在 Glimpse.Core.Extensibility.MessageBroker.Publish[T](T message)
2016-07-08 17:35:55.0747 | ERROR | Exception calling subscriber with message of type 'Glimpse.Ado.Message.CommandRowCountMessage'. | System.ArgumentNullException--值不能为 null。
参数名: httpContext--   在 System.Web.HttpContextWrapper..ctor(HttpContext httpContext)
   在 Glimpse.AspNet.AspNetFrameworkProvider.TryGetOrCaptureLogicalContext()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_Context()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_HttpRequestStore()
   在 Glimpse.Core.Framework.GlimpseRuntime.GetTabStore(String tabName)
   在 Glimpse.Core.Framework.GlimpseRuntime.<>c__DisplayClass15.<Initialize>b__c()
   在 Glimpse.Core.Extensibility.TabSetupContext.GetTabStore()
   在 Glimpse.Core.Extensions.TabContextExtensions.PersistMessage[T](T message, ITabSetupContext context)
   在 Glimpse.Core.Extensions.TabContextExtensions.<>c__DisplayClass1`1.<PersistMessages>b__0(T message)
   在 Glimpse.Core.Extensibility.Subscriber`1.Execute(Object message)
   在 Glimpse.Core.Extensibility.MessageBroker.Publish[T](T message)
2016-07-08 17:35:55.1119 | ERROR | Exception calling subscriber with message of type 'Glimpse.Ado.Message.CommandExecutedMessage'. | System.ArgumentNullException--值不能为 null。
参数名: httpContext--   在 System.Web.HttpContextWrapper..ctor(HttpContext httpContext)
   在 Glimpse.AspNet.AspNetFrameworkProvider.TryGetOrCaptureLogicalContext()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_Context()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_HttpRequestStore()
   在 Glimpse.Core.Framework.GlimpseRuntime.GetTabStore(String tabName)
   在 Glimpse.Core.Framework.GlimpseRuntime.<>c__DisplayClass12.<Initialize>b__9()
   在 Glimpse.Core.Extensibility.TabSetupContext.GetTabStore()
   在 Glimpse.Core.Extensions.TabContextExtensions.PersistMessage[T](T message, ITabSetupContext context)
   在 Glimpse.Core.Extensions.TabContextExtensions.<>c__DisplayClass1`1.<PersistMessages>b__0(T message)
   在 Glimpse.Core.Extensibility.Subscriber`1.Execute(Object message)
   在 Glimpse.Core.Extensibility.MessageBroker.Publish[T](T message)
2016-07-08 17:35:55.1199 | ERROR | Exception calling subscriber with message of type 'Glimpse.Ado.Message.CommandExecutedMessage'. | System.ArgumentNullException--值不能为 null。
参数名: httpContext--   在 System.Web.HttpContextWrapper..ctor(HttpContext httpContext)
   在 Glimpse.AspNet.AspNetFrameworkProvider.TryGetOrCaptureLogicalContext()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_Context()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_HttpRequestStore()
   在 Glimpse.Core.Framework.GlimpseRuntime.GetTabStore(String tabName)
   在 Glimpse.Core.Framework.GlimpseRuntime.<>c__DisplayClass15.<Initialize>b__c()
   在 Glimpse.Core.Extensibility.TabSetupContext.GetTabStore()
   在 Glimpse.Core.Extensions.TabContextExtensions.PersistMessage[T](T message, ITabSetupContext context)
   在 Glimpse.Core.Extensions.TabContextExtensions.<>c__DisplayClass1`1.<PersistMessages>b__0(T message)
   在 Glimpse.Core.Extensibility.Subscriber`1.Execute(Object message)
   在 Glimpse.Core.Extensibility.MessageBroker.Publish[T](T message)
2016-07-08 17:35:55.1489 | ERROR | Exception calling subscriber with message of type 'Glimpse.Ado.Message.CommandRowCountMessage'. | System.ArgumentNullException--值不能为 null。
参数名: httpContext--   在 System.Web.HttpContextWrapper..ctor(HttpContext httpContext)
   在 Glimpse.AspNet.AspNetFrameworkProvider.TryGetOrCaptureLogicalContext()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_Context()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_HttpRequestStore()
   在 Glimpse.Core.Framework.GlimpseRuntime.GetTabStore(String tabName)
   在 Glimpse.Core.Framework.GlimpseRuntime.<>c__DisplayClass12.<Initialize>b__9()
   在 Glimpse.Core.Extensibility.TabSetupContext.GetTabStore()
   在 Glimpse.Core.Extensions.TabContextExtensions.PersistMessage[T](T message, ITabSetupContext context)
   在 Glimpse.Core.Extensions.TabContextExtensions.<>c__DisplayClass1`1.<PersistMessages>b__0(T message)
   在 Glimpse.Core.Extensibility.Subscriber`1.Execute(Object message)
   在 Glimpse.Core.Extensibility.MessageBroker.Publish[T](T message)
2016-07-08 17:35:55.1489 | ERROR | Exception calling subscriber with message of type 'Glimpse.Ado.Message.CommandRowCountMessage'. | System.ArgumentNullException--值不能为 null。
参数名: httpContext--   在 System.Web.HttpContextWrapper..ctor(HttpContext httpContext)
   在 Glimpse.AspNet.AspNetFrameworkProvider.TryGetOrCaptureLogicalContext()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_Context()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_HttpRequestStore()
   在 Glimpse.Core.Framework.GlimpseRuntime.GetTabStore(String tabName)
